DateTime,Junction,Vehicles,ID,timestamp,latitude,longitude,temperature,weather_description,wind_speed,humidity,precipitation,visibility,pressure
02-11-2015 04:00,1,12,20151102041,02-01-2023 04:00,40.7128,-74.006,7,rain,0.111537213,76,0.412032375,11514,1014
02-11-2015 05:00,1,11,20151102051,02-01-2023 05:00,40.7128,-74.006,11,thunderstorms,1.02226693,46,4.176485951,9302,1014
02-11-2015 06:00,1,13,20151102061,02-01-2023 06:00,40.7128,-74.006,29,snow,4.804069667,58,4.364947085,11138,997
02-11-2015 07:00,1,14,20151102071,02-01-2023 07:00,40.7128,-74.006,0,rain,3.34317693,69,1.179464647,7275,1018
02-11-2015 08:00,1,12,20151102081,02-01-2023 08:00,40.7128,-74.006,30,clear sky,1.608651419,41,1.28520624,8675,1006
02-11-2015 09:00,1,22,20151102091,02-01-2023 09:00,40.7128,-74.006,2,cloudy,3.227304298,40,3.173843482,11791,982
02-11-2015 10:00,1,32,20151102101,02-01-2023 10:00,40.7128,-74.006,26,cloudy,0.100880581,88,3.540342012,5729,1019
02-11-2015 11:00,1,31,20151102111,02-01-2023 11:00,40.7128,-74.006,22,partly cloudy,8.039342617,68,1.366092228,8935,1021
02-11-2015 12:00,1,35,20151102121,02-01-2023 12:00,40.7128,-74.006,33,snow,3.675990719,60,4.69520361,7099,1001
02-11-2015 13:00,1,26,20151102131,02-01-2023 13:00,40.7128,-74.006,34,snow,2.313137442,84,2.785698222,6265,1021
02-11-2015 14:00,1,34,20151102141,02-01-2023 14:00,40.7128,-74.006,10,snow,5.028042318,65,0.58639117,6546,1039
02-11-2015 15:00,1,30,20151102151,02-01-2023 15:00,40.7128,-74.006,-1,clear sky,1.392020505,70,4.282179896,13929,1002
02-11-2015 16:00,1,27,20151102161,02-01-2023 16:00,40.7128,-74.006,-5,cloudy,0.482901754,72,3.278808791,7815,1036
02-11-2015 17:00,1,27,20151102171,02-01-2023 17:00,40.7128,-74.006,10,thunderstorms,3.638767314,77,1.384895355,6199,1036
02-11-2015 18:00,1,24,20151102181,02-01-2023 18:00,40.7128,-74.006,15,thunderstorms,5.627142357,63,4.025209305,11794,1019
02-11-2015 19:00,1,26,20151102191,02-01-2023 19:00,40.7128,-74.006,14,snow,1.770387088,89,2.083114724,12423,1021
02-11-2015 20:00,1,29,20151102201,02-01-2023 20:00,40.7128,-74.006,20,clear sky,0.24096997,53,3.15915499,8509,1031
02-11-2015 21:00,1,32,20151102211,02-01-2023 21:00,40.7128,-74.006,2,partly cloudy,0.023538581,58,2.050979206,6055,1036
02-11-2015 22:00,1,30,20151102221,02-01-2023 22:00,40.7128,-74.006,26,cloudy,7.411998502,56,0.327876355,10709,1018
02-11-2015 23:00,1,27,20151102231,02-01-2023 23:00,40.7128,-74.006,25,cloudy,1.440007191,41,2.732777485,9832,1016
03-11-2015 00:00,1,21,20151103001,03-01-2023 00:00,40.7128,-74.006,24,partly cloudy,4.291085454,79,0.211358736,7264,1045
03-11-2015 01:00,1,18,20151103011,03-01-2023 01:00,40.7128,-74.006,13,partly cloudy,2.903530859,55,2.893084168,11721,991
03-11-2015 02:00,1,19,20151103021,03-01-2023 02:00,40.7128,-74.006,-8,cloudy,1.518706965,46,2.010587213,8544,1007
03-11-2015 03:00,1,13,20151103031,03-01-2023 03:00,40.7128,-74.006,27,thunderstorms,3.76129824,40,3.495969719,10699,1003
03-11-2015 04:00,1,11,20151103041,03-01-2023 04:00,40.7128,-74.006,1,snow,4.899838459,77,3.41426725,7580,1001
03-11-2015 05:00,1,11,20151103051,03-01-2023 05:00,40.7128,-74.006,8,thunderstorms,4.720580931,37,3.510651643,12761,1000
03-11-2015 06:00,1,11,20151103061,03-01-2023 06:00,40.7128,-74.006,1,snow,8.577223752,77,4.558976532,11261,1017
03-11-2015 07:00,1,14,20151103071,03-01-2023 07:00,40.7128,-74.006,12,rain,9.221531238,35,1.407572254,13829,1022
03-11-2015 08:00,1,15,20151103081,03-01-2023 08:00,40.7128,-74.006,28,snow,0.881021553,54,2.913016627,14783,1005
03-11-2015 09:00,1,29,20151103091,03-01-2023 09:00,40.7128,-74.006,12,rain,5.446217543,64,4.731960143,7389,1037
03-11-2015 10:00,1,33,20151103101,03-01-2023 10:00,40.7128,-74.006,22,cloudy,9.739164622,35,4.447681946,12891,1045
03-11-2015 11:00,1,32,20151103111,03-01-2023 11:00,40.7128,-74.006,16,partly cloudy,4.881792895,30,2.516812069,10525,1000
03-11-2015 12:00,1,32,20151103121,03-01-2023 12:00,40.7128,-74.006,19,rain,9.144456422,51,4.890382481,11648,991
03-11-2015 13:00,1,29,20151103131,03-01-2023 13:00,40.7128,-74.006,9,cloudy,6.568584468,77,2.987446594,6052,1006
03-11-2015 14:00,1,27,20151103141,03-01-2023 14:00,40.7128,-74.006,31,cloudy,9.582402921,64,2.121714023,7917,1015
03-11-2015 15:00,1,26,20151103151,03-01-2023 15:00,40.7128,-74.006,13,thunderstorms,0.564820597,57,1.883584698,7724,1032
03-11-2015 16:00,1,28,20151103161,03-01-2023 16:00,40.7128,-74.006,1,cloudy,6.6331339,72,2.471319112,8270,1028
03-11-2015 17:00,1,26,20151103171,03-01-2023 17:00,40.7128,-74.006,2,partly cloudy,7.840784183,54,3.732860437,12104,1025
03-11-2015 18:00,1,25,20151103181,03-01-2023 18:00,40.7128,-74.006,-1,rain,0.838149898,32,3.607687306,6402,1012
03-11-2015 19:00,1,29,20151103191,03-01-2023 19:00,40.7128,-74.006,17,rain,0.827389714,73,1.925975213,9293,1048
03-11-2015 20:00,1,26,20151103201,03-01-2023 20:00,40.7128,-74.006,0,cloudy,1.404396533,69,0.159864722,6580,982
03-11-2015 21:00,1,24,20151103211,03-01-2023 21:00,40.7128,-74.006,24,cloudy,2.171278627,36,0.859968979,5483,1047
03-11-2015 22:00,1,25,20151103221,03-01-2023 22:00,40.7128,-74.006,-9,cloudy,2.203815293,62,2.775613415,10376,1018
03-11-2015 23:00,1,20,20151103231,03-01-2023 23:00,40.7128,-74.006,33,thunderstorms,8.634867225,60,0.905221782,5629,1042
04-11-2015 00:00,1,18,20151104001,04-01-2023 00:00,40.7128,-74.006,6,cloudy,5.355657502,67,0.497947528,6748,1041
04-11-2015 01:00,1,18,20151104011,04-01-2023 01:00,40.7128,-74.006,31,thunderstorms,0.332206069,82,4.20686187,12174,1006
04-11-2015 02:00,1,13,20151104021,04-01-2023 02:00,40.7128,-74.006,12,clear sky,2.669213076,51,3.260178465,6175,1039
04-11-2015 03:00,1,13,20151104031,04-01-2023 03:00,40.7128,-74.006,-3,partly cloudy,1.999195966,61,1.504130349,11237,988
04-11-2015 04:00,1,10,20151104041,04-01-2023 04:00,40.7128,-74.006,0,snow,5.701045289,77,4.16112763,11059,984
04-11-2015 05:00,1,12,20151104051,04-01-2023 05:00,40.7128,-74.006,23,clear sky,2.482228109,73,4.43065017,9960,1004
04-11-2015 06:00,1,13,20151104061,04-01-2023 06:00,40.7128,-74.006,20,rain,3.23079818,85,0.949778027,7100,1031
04-11-2015 07:00,1,11,20151104071,04-01-2023 07:00,40.7128,-74.006,11,thunderstorms,9.249624308,32,1.309108716,8827,1025
04-11-2015 08:00,1,13,20151104081,04-01-2023 08:00,40.7128,-74.006,26,rain,4.46171513,32,4.576814505,10315,1012
04-11-2015 09:00,1,22,20151104091,04-01-2023 09:00,40.7128,-74.006,-5,clear sky,9.397296923,34,1.469485024,6375,1035
04-11-2015 10:00,1,26,20151104101,04-01-2023 10:00,40.7128,-74.006,15,cloudy,2.264803347,53,2.824104784,5563,1028
04-11-2015 11:00,1,27,20151104111,04-01-2023 11:00,40.7128,-74.006,0,cloudy,9.113884275,37,1.846022508,7806,985
04-11-2015 12:00,1,31,20151104121,04-01-2023 12:00,40.7128,-74.006,19,clear sky,5.809184325,79,0.416244536,14815,999
04-11-2015 13:00,1,24,20151104131,04-01-2023 13:00,40.7128,-74.006,11,cloudy,8.957975103,49,4.858085153,13293,1016
04-11-2015 14:00,1,23,20151104141,04-01-2023 14:00,40.7128,-74.006,27,clear sky,3.249551582,48,3.913767434,10981,1014
04-11-2015 15:00,1,26,20151104151,04-01-2023 15:00,40.7128,-74.006,-10,partly cloudy,0.143533725,72,1.809481092,13307,1004
04-11-2015 16:00,1,26,20151104161,04-01-2023 16:00,40.7128,-74.006,-6,partly cloudy,7.976703813,71,2.414979076,13659,980
04-11-2015 17:00,1,24,20151104171,04-01-2023 17:00,40.7128,-74.006,19,cloudy,1.921145422,83,4.893030423,12542,986
04-11-2015 18:00,1,23,20151104181,04-01-2023 18:00,40.7128,-74.006,10,thunderstorms,6.983181524,85,1.212285812,6633,1045
04-11-2015 19:00,1,25,20151104191,04-01-2023 19:00,40.7128,-74.006,10,thunderstorms,2.058595691,47,2.104089592,14189,1025
04-11-2015 20:00,1,26,20151104201,04-01-2023 20:00,40.7128,-74.006,8,clear sky,8.94706715,85,2.813893442,9380,1001
04-11-2015 21:00,1,24,20151104211,04-01-2023 21:00,40.7128,-74.006,13,snow,3.889306714,80,4.626721464,10126,1049
04-11-2015 22:00,1,26,20151104221,04-01-2023 22:00,40.7128,-74.006,13,thunderstorms,0.666445214,82,4.53240009,13408,986
04-11-2015 23:00,1,24,20151104231,04-01-2023 23:00,40.7128,-74.006,25,partly cloudy,4.534854763,33,2.491446109,9883,1017
05-11-2015 00:00,1,19,20151105001,05-01-2023 00:00,40.7128,-74.006,-8,clear sky,4.38681266,66,4.617318978,7427,1037
05-11-2015 01:00,1,20,20151105011,05-01-2023 01:00,40.7128,-74.006,-5,snow,9.931772199,55,3.685755994,9512,1016
05-11-2015 02:00,1,18,20151105021,05-01-2023 02:00,40.7128,-74.006,4,rain,1.8706838,73,1.319751119,7507,998
05-11-2015 03:00,1,13,20151105031,05-01-2023 03:00,40.7128,-74.006,-5,cloudy,4.366042939,81,2.730208671,7556,1048
05-11-2015 04:00,1,13,20151105041,05-01-2023 04:00,40.7128,-74.006,34,partly cloudy,6.115962547,57,0.405114843,7932,1017
05-11-2015 05:00,1,9,20151105051,05-01-2023 05:00,40.7128,-74.006,20,snow,9.529098251,32,1.352415308,5152,1008
05-11-2015 06:00,1,12,20151105061,05-01-2023 06:00,40.7128,-74.006,34,rain,9.369603623,89,0.472513022,8994,1023
05-11-2015 07:00,1,12,20151105071,05-01-2023 07:00,40.7128,-74.006,-9,snow,7.131028629,34,0.85309451,12756,1025
05-11-2015 08:00,1,15,20151105081,05-01-2023 08:00,40.7128,-74.006,3,clear sky,0.630860221,86,0.617028106,9715,1030
05-11-2015 09:00,1,16,20151105091,05-01-2023 09:00,40.7128,-74.006,16,partly cloudy,1.367152108,74,1.252759184,6295,1006
05-11-2015 10:00,1,23,20151105101,05-01-2023 10:00,40.7128,-74.006,-6,thunderstorms,2.185277003,41,1.989731826,7256,1035
05-11-2015 11:00,1,24,20151105111,05-01-2023 11:00,40.7128,-74.006,6,partly cloudy,8.802950439,85,3.737850856,11330,1037
05-11-2015 12:00,1,25,20151105121,05-01-2023 12:00,40.7128,-74.006,8,thunderstorms,5.442642639,43,0.392150939,11020,1031
05-11-2015 13:00,1,24,20151105131,05-01-2023 13:00,40.7128,-74.006,4,clear sky,8.69026663,67,0.873014815,12757,1018
05-11-2015 14:00,1,26,20151105141,05-01-2023 14:00,40.7128,-74.006,-4,snow,7.24988882,33,4.151861118,10133,1029
05-11-2015 15:00,1,22,20151105151,05-01-2023 15:00,40.7128,-74.006,2,thunderstorms,4.174168323,32,4.376608107,8648,1011
05-11-2015 16:00,1,20,20151105161,05-01-2023 16:00,40.7128,-74.006,29,partly cloudy,6.030091967,58,4.18014492,10231,994
05-11-2015 17:00,1,20,20151105171,05-01-2023 17:00,40.7128,-74.006,26,cloudy,8.577298743,40,2.204837574,11841,1033
05-11-2015 18:00,1,22,20151105181,05-01-2023 18:00,40.7128,-74.006,22,clear sky,9.485505948,45,3.00356642,12381,1045
05-11-2015 19:00,1,26,20151105191,05-01-2023 19:00,40.7128,-74.006,27,partly cloudy,7.981089834,72,3.230390299,10505,1008
05-11-2015 20:00,1,22,20151105201,05-01-2023 20:00,40.7128,-74.006,11,rain,9.604841924,50,4.993109817,12599,1005
05-11-2015 21:00,1,21,20151105211,05-01-2023 21:00,40.7128,-74.006,-3,partly cloudy,8.867049025,50,0.968905424,10207,1036
05-11-2015 22:00,1,21,20151105221,05-01-2023 22:00,40.7128,-74.006,19,snow,8.081601117,61,0.044572201,13522,1021
05-11-2015 23:00,1,21,20151105231,05-01-2023 23:00,40.7128,-74.006,32,thunderstorms,8.267709143,84,4.049324083,11222,1011
06-11-2015 00:00,1,16,20151106001,06-01-2023 00:00,40.7128,-74.006,21,snow,0.724122901,41,1.882785467,13900,1029
06-11-2015 01:00,1,18,20151106011,06-01-2023 01:00,40.7128,-74.006,-5,cloudy,8.304036642,37,2.377965905,14732,1002
06-11-2015 02:00,1,19,20151106021,06-01-2023 02:00,40.7128,-74.006,23,cloudy,6.986863876,82,3.716508679,13068,1047
06-11-2015 03:00,1,14,20151106031,06-01-2023 03:00,40.7128,-74.006,19,cloudy,2.621912292,77,3.441046865,13655,1010
06-11-2015 04:00,1,12,20151106041,06-01-2023 04:00,40.7128,-74.006,-5,clear sky,3.142721559,79,1.003116634,14760,1029
06-11-2015 05:00,1,13,20151106051,06-01-2023 05:00,40.7128,-74.006,25,partly cloudy,1.005571245,61,4.626767137,13339,980
06-11-2015 06:00,1,14,20151106061,06-01-2023 06:00,40.7128,-74.006,-4,partly cloudy,5.984748374,75,4.632916577,14916,1003
06-11-2015 07:00,1,14,20151106071,06-01-2023 07:00,40.7128,-74.006,-6,snow,5.990521375,89,4.401968012,7394,1013
06-11-2015 08:00,1,13,20151106081,06-01-2023 08:00,40.7128,-74.006,2,rain,3.233732521,48,3.415814164,5688,1004
06-11-2015 09:00,1,20,20151106091,06-01-2023 09:00,40.7128,-74.006,11,partly cloudy,2.304082336,72,3.781736969,8233,1029
06-11-2015 10:00,1,22,20151106101,06-01-2023 10:00,40.7128,-74.006,33,snow,4.649481085,43,2.297868014,14596,997
06-11-2015 11:00,1,26,20151106111,06-01-2023 11:00,40.7128,-74.006,1,thunderstorms,8.368912158,37,0.050914981,6794,1047
06-11-2015 12:00,1,26,20151106121,06-01-2023 12:00,40.7128,-74.006,4,cloudy,2.735454686,56,0.281322946,12676,1031
06-11-2015 13:00,1,21,20151106131,06-01-2023 13:00,40.7128,-74.006,23,partly cloudy,7.971247909,70,0.560410629,12670,1043
06-11-2015 14:00,1,23,20151106141,06-01-2023 14:00,40.7128,-74.006,17,snow,9.961610398,55,1.74719482,14992,1049
06-11-2015 15:00,1,23,20151106151,06-01-2023 15:00,40.7128,-74.006,27,snow,9.592938936,62,0.9830021,11347,1032
06-11-2015 16:00,1,19,20151106161,06-01-2023 16:00,40.7128,-74.006,22,thunderstorms,1.628260953,70,4.182695613,12053,993
06-11-2015 17:00,1,19,20151106171,06-01-2023 17:00,40.7128,-74.006,30,thunderstorms,0.795697977,66,0.299208754,6472,1014
06-11-2015 18:00,1,20,20151106181,06-01-2023 18:00,40.7128,-74.006,28,cloudy,3.275818272,67,1.564238905,5620,996
06-11-2015 19:00,1,24,20151106191,06-01-2023 19:00,40.7128,-74.006,14,clear sky,9.74583874,87,3.668352924,5450,1049
06-11-2015 20:00,1,18,20151106201,06-01-2023 20:00,40.7128,-74.006,26,partly cloudy,7.114147904,83,0.719631221,9974,1044
06-11-2015 21:00,1,19,20151106211,06-01-2023 21:00,40.7128,-74.006,5,cloudy,5.615698032,35,0.691641266,5813,1025
06-11-2015 22:00,1,16,20151106221,06-01-2023 22:00,40.7128,-74.006,22,clear sky,0.095736474,33,3.71058978,6704,1018
06-11-2015 23:00,1,17,20151106231,06-01-2023 23:00,40.7128,-74.006,-6,cloudy,3.515985721,40,4.01233557,11263,993
07-11-2015 00:00,1,16,20151107001,07-01-2023 00:00,40.7128,-74.006,6,snow,6.22853693,52,3.614031594,10405,1023
07-11-2015 01:00,1,16,20151107011,07-01-2023 01:00,40.7128,-74.006,27,thunderstorms,9.936183852,53,2.297024966,14824,983
07-11-2015 02:00,1,10,20151107021,07-01-2023 02:00,40.7128,-74.006,18,partly cloudy,0.779026157,51,2.483250296,8094,1037
07-11-2015 03:00,1,9,20151107031,07-01-2023 03:00,40.7128,-74.006,-6,cloudy,8.618209454,88,1.613211941,10798,996
07-11-2015 04:00,1,8,20151107041,07-01-2023 04:00,40.7128,-74.006,0,partly cloudy,5.694183236,51,2.733329318,7079,996
07-11-2015 05:00,1,7,20151107051,07-01-2023 05:00,40.7128,-74.006,16,snow,9.520073222,38,1.267011489,8517,992
07-11-2015 06:00,1,9,20151107061,07-01-2023 06:00,40.7128,-74.006,23,rain,9.874862397,59,2.852679427,8111,1010
07-11-2015 07:00,1,8,20151107071,07-01-2023 07:00,40.7128,-74.006,26,rain,4.802862079,70,4.65279362,13560,1004
07-11-2015 08:00,1,12,20151107081,07-01-2023 08:00,40.7128,-74.006,-7,rain,2.165909303,53,4.217972472,10453,981
07-11-2015 09:00,1,13,20151107091,07-01-2023 09:00,40.7128,-74.006,-2,cloudy,1.255812484,61,0.581873812,13133,1040
07-11-2015 10:00,1,17,20151107101,07-01-2023 10:00,40.7128,-74.006,7,thunderstorms,7.7196782,87,3.787011932,9296,1037
07-11-2015 11:00,1,14,20151107111,07-01-2023 11:00,40.7128,-74.006,15,clear sky,5.702261593,67,1.906506173,5585,1019
07-11-2015 12:00,1,14,20151107121,07-01-2023 12:00,40.7128,-74.006,13,clear sky,7.96428604,77,2.608281849,7606,1022
07-11-2015 13:00,1,14,20151107131,07-01-2023 13:00,40.7128,-74.006,0,partly cloudy,1.936719483,82,0.502398936,11084,993
07-11-2015 14:00,1,14,20151107141,07-01-2023 14:00,40.7128,-74.006,-5,cloudy,4.380105375,36,1.09683046,14703,1025
07-11-2015 15:00,1,11,20151107151,07-01-2023 15:00,40.7128,-74.006,-6,partly cloudy,3.859172885,61,1.522953546,11783,1018
07-11-2015 16:00,1,15,20151107161,07-01-2023 16:00,40.7128,-74.006,2,rain,0.009054989,77,0.137044962,8154,985
07-11-2015 17:00,1,13,20151107171,07-01-2023 17:00,40.7128,-74.006,7,snow,7.863328613,65,3.559062275,8516,1026
07-11-2015 18:00,1,12,20151107181,07-01-2023 18:00,40.7128,-74.006,24,clear sky,3.844069142,32,3.039102315,8121,987
07-11-2015 19:00,1,17,20151107191,07-01-2023 19:00,40.7128,-74.006,2,cloudy,9.362441625,40,3.13195038,11218,989
07-11-2015 20:00,1,18,20151107201,07-01-2023 20:00,40.7128,-74.006,-9,rain,5.322076979,87,2.602684167,9110,1044
07-11-2015 21:00,1,17,20151107211,07-01-2023 21:00,40.7128,-74.006,5,rain,3.70573177,30,2.913684011,8133,1011
07-11-2015 22:00,1,16,20151107221,07-01-2023 22:00,40.7128,-74.006,-6,thunderstorms,8.573977077,46,1.703853242,14342,1030
07-11-2015 23:00,1,15,20151107231,07-01-2023 23:00,40.7128,-74.006,18,clear sky,6.20604537,84,3.040482121,13579,1019
08-11-2015 00:00,1,13,20151108001,08-01-2023 00:00,40.7128,-74.006,-1,thunderstorms,1.409823254,63,3.672824379,6202,1042
08-11-2015 01:00,1,16,20151108011,08-01-2023 01:00,40.7128,-74.006,-10,partly cloudy,5.368892646,81,1.421066063,13145,1031
08-11-2015 02:00,1,11,20151108021,08-01-2023 02:00,40.7128,-74.006,11,snow,0.145648539,75,3.634876284,12006,1031
08-11-2015 03:00,1,8,20151108031,08-01-2023 03:00,40.7128,-74.006,17,clear sky,1.524913695,81,2.742543938,13388,1007
08-11-2015 04:00,1,10,20151108041,08-01-2023 04:00,40.7128,-74.006,-3,rain,8.077678205,63,0.308588796,9702,1015
08-11-2015 05:00,1,10,20151108051,08-01-2023 05:00,40.7128,-74.006,24,rain,4.805788206,56,2.647581477,14675,1035
08-11-2015 06:00,1,10,20151108061,08-01-2023 06:00,40.7128,-74.006,21,thunderstorms,0.888230396,51,2.84876905,8091,1006
08-11-2015 07:00,1,9,20151108071,08-01-2023 07:00,40.7128,-74.006,-1,rain,1.861626165,49,2.294886515,5033,989
08-11-2015 08:00,1,11,20151108081,08-01-2023 08:00,40.7128,-74.006,0,rain,7.990916519,84,2.82679232,13399,1010
08-11-2015 09:00,1,12,20151108091,08-01-2023 09:00,40.7128,-74.006,-4,thunderstorms,9.445880076,69,1.100359848,12966,1049
08-11-2015 10:00,1,18,20151108101,08-01-2023 10:00,40.7128,-74.006,-10,snow,6.536030137,51,4.541593436,6894,991
08-11-2015 11:00,1,14,20151108111,08-01-2023 11:00,40.7128,-74.006,25,snow,4.57736557,55,0.794345548,5895,993
08-11-2015 12:00,1,17,20151108121,08-01-2023 12:00,40.7128,-74.006,25,clear sky,9.901524489,82,3.034374569,12231,1021
08-11-2015 13:00,1,14,20151108131,08-01-2023 13:00,40.7128,-74.006,29,snow,6.986537898,84,0.822126363,10911,1007
08-11-2015 14:00,1,14,20151108141,08-01-2023 14:00,40.7128,-74.006,20,rain,0.25718385,72,0.880624968,6110,992
08-11-2015 15:00,1,14,20151108151,08-01-2023 15:00,40.7128,-74.006,15,cloudy,5.908821177,74,2.601017858,12348,999
08-11-2015 16:00,1,12,20151108161,08-01-2023 16:00,40.7128,-74.006,-6,cloudy,2.332578912,56,4.543910721,9527,995
08-11-2015 17:00,1,14,20151108171,08-01-2023 17:00,40.7128,-74.006,20,partly cloudy,3.706452068,56,1.751094704,5952,1000
08-11-2015 18:00,1,18,20151108181,08-01-2023 18:00,40.7128,-74.006,26,clear sky,6.86261534,73,2.793494172,8488,1015
08-11-2015 19:00,1,13,20151108191,08-01-2023 19:00,40.7128,-74.006,12,snow,9.669343799,35,0.45613719,8574,1011
08-11-2015 20:00,1,16,20151108201,08-01-2023 20:00,40.7128,-74.006,19,partly cloudy,1.024938945,63,4.277913754,8480,1003
08-11-2015 21:00,1,18,20151108211,08-01-2023 21:00,40.7128,-74.006,12,partly cloudy,0.938648459,61,4.164504975,10897,1011
08-11-2015 22:00,1,14,20151108221,08-01-2023 22:00,40.7128,-74.006,31,clear sky,2.904772271,34,4.899022855,12782,986
08-11-2015 23:00,1,14,20151108231,08-01-2023 23:00,40.7128,-74.006,21,cloudy,7.195760147,61,4.666065496,11350,990
09-11-2015 00:00,1,13,20151109001,09-01-2023 00:00,40.7128,-74.006,18,partly cloudy,5.020661553,34,2.849515965,5281,1032
09-11-2015 01:00,1,15,20151109011,09-01-2023 01:00,40.7128,-74.006,-6,snow,0.796143251,89,0.556013901,12609,1035
09-11-2015 02:00,1,11,20151109021,09-01-2023 02:00,40.7128,-74.006,3,thunderstorms,8.627803403,56,1.942454323,7208,986
09-11-2015 03:00,1,10,20151109031,09-01-2023 03:00,40.7128,-74.006,13,thunderstorms,3.942007883,87,2.81325761,14467,1025
09-11-2015 04:00,1,9,20151109041,09-01-2023 04:00,40.7128,-74.006,-8,clear sky,3.277118816,56,0.185475871,9775,1031
09-11-2015 05:00,1,8,20151109051,09-01-2023 05:00,40.7128,-74.006,15,clear sky,8.324944708,76,0.507268099,13035,1029
09-11-2015 06:00,1,8,20151109061,09-01-2023 06:00,40.7128,-74.006,-9,clear sky,6.583366524,45,2.038357615,9410,1020
09-11-2015 07:00,1,10,20151109071,09-01-2023 07:00,40.7128,-74.006,24,rain,8.129172334,38,4.650812073,13852,1047
09-11-2015 08:00,1,11,20151109081,09-01-2023 08:00,40.7128,-74.006,13,partly cloudy,7.866588161,33,3.934049692,13465,1046
09-11-2015 09:00,1,17,20151109091,09-01-2023 09:00,40.7128,-74.006,8,clear sky,7.134812688,74,1.312779376,13519,1026
09-11-2015 10:00,1,19,20151109101,09-01-2023 10:00,40.7128,-74.006,23,cloudy,0.959506244,75,4.264797393,9340,1000
09-11-2015 11:00,1,22,20151109111,09-01-2023 11:00,40.7128,-74.006,17,cloudy,2.139679358,33,1.433662941,11780,1016
